ContemporaryWater,Treatment_code,HistoricPlant,HistoricWater,HistoricNitrogen,Strain,Block,Aboveground_biomass,Belowground_biomass,Total_biomass,Leaf_count,Height,Nodule_count,NoduleCounter,Herbivory,Note
Wet,PWC,Present,Wet,Control,Strain157,W17,310,120.8,430.8,3,9.75,140,KR,,
Wet,PWC,Present,Wet,Control,Strain158,W17,382,143,525,5,10.25,214,KR,,
Wet,PWC,Present,Wet,Control,Strain159,W17,,,,,,,,,Germition failure
Wet,PWN,Present,Wet,Nitrogen,Strain160,W17,51,15.8,66.8,3,4.25,,,,Missing nodule data
Wet,PWN,Present,Wet,Nitrogen,Strain161,W17,380,137.9,517.9,5,11,40,KR,,
Wet,PWN,Present,Wet,Nitrogen,Strain162,W17,252,85.6,337.6,4,8.75,54,KR,,
Wet,PDC,Present,Dry,Control,Strain163,W17,246,81.9,327.9,2,8,192,KR,,
Wet,PDC,Present,Dry,Control,Strain164,W17,324,93.9,417.9,3,11,56,KR,,
Wet,PDC,Present,Dry,Control,Strain165,W17,515,128.8,643.8,3,11,99,KR,,
Wet,PDC,Present,Dry,Control,Strain166,W17,285,70.2,355.2,2,11.25,69,KR,2,
Wet,PDN,Present,Dry,Nitrogen,Strain167,W17,418,188.6,606.6,5,8.75,198,KR,,
Wet,PDN,Present,Dry,Nitrogen,Strain168,W17,499,137,636,6,13.25,34,KR,,
Wet,PDN,Present,Dry,Nitrogen,Strain169,W17,403,146.8,549.8,4,13,50,KR,,
Wet,PDN,Present,Dry,Nitrogen,Strain170,W17,234,75.6,309.6,2,9.25,70,KR,1,
Wet,AWN,Absent,Wet,Nitrogen,Strain171,W17,222,73.5,295.5,3,9.25,130,KR,,
Wet,AWN,Absent,Wet,Nitrogen,Strain172,W17,39,18.9,57.9,2,5,55,KR,,
Wet,AWN,Absent,Wet,Nitrogen,Strain173,W17,479,151.9,630.9,3,11.25,113,KR,,
Wet,ADC,Absent,Dry,Control,Strain174,W17,373,118.4,491.4,4,12.5,171,KR,,
Wet,ADC,Absent,Dry,Control,Strain175,W17,305,121.6,426.6,4,7.75,147,KR,,
Wet,ADC,Absent,Dry,Control,Strain176,W17,445,110.7,555.7,7,10.75,159,KR,,
Wet,ADN,Absent,Dry,Nitrogen,Strain177,W17,230,79,309,3,9,104,KR,,
Wet,ADN,Absent,Dry,Nitrogen,Strain178,W17,331,123,454,3,10,40,KR,,
Wet,ADN,Absent,Dry,Nitrogen,Strain179,W17,393,126.7,519.7,3,10.5,132,KR,,
Wet,PWC,Present,Wet,Control,Strain180,W17,405,141.9,546.9,5,9.25,92,KR,,
Wet,PWC,Present,Wet,Control,Strain181,W17,,,,,,,,,Germition failure
Wet,PWC,Present,Wet,Control,Strain182,W17,406,92.3,498.3,4,10.25,59,KR,,
Wet,PWN,Present,Wet,Nitrogen,Strain183,W17,187,71.9,258.9,2,7.75,66,KR,,
Wet,PWN,Present,Wet,Nitrogen,Strain184,W17,344,157.7,501.7,4,11.75,75,KR,,
Wet,PWN,Present,Wet,Nitrogen,Strain185,W17,189,72.3,261.3,3,9,42,KR,,
Wet,PDN,Present,Dry,Nitrogen,Strain186,W17,43,14.3,57.3,2,6,46,KR,,
Wet,PDN,Present,Dry,Nitrogen,Strain187,W17,381,110,491,3,13.5,45,KR,,
Wet,PDN,Present,Dry,Nitrogen,Strain188,W17,42,,,2,4.75,52,KR,,
Wet,PDN,Present,Dry,Nitrogen,Strain189,W17,430,119.9,549.9,3,10.5,98,KR,,
Wet,AWC,Absent,Wet,Control,Strain190,W17,305,120,425,4,11.75,19,KR,,
Wet,AWC,Absent,Wet,Control,Strain191,W17,180,67.9,247.9,3,8.75,89,KR,1,
Wet,AWC,Absent,Wet,Control,Strain192,W17,294,111.2,405.2,3,8.5,151,KR,,
Wet,AWN,Absent,Wet,Nitrogen,Strain193,W17,374,108.2,482.2,3,10.75,101,KR,,
Wet,AWN,Absent,Wet,Nitrogen,Strain194,W18,401,128.6,529.6,4,8.25,88,KR,,
Wet,AWN,Absent,Wet,Nitrogen,Strain195,W18,415,108.5,523.5,4,9.5,51,KR,,
Wet,ADC,Absent,Dry,Control,Strain196,W18,488,133.7,621.7,4,13,57,KR,,
Wet,ADC,Absent,Dry,Control,Strain197,W18,30,,,1,3.25,,,,Missing belowground
Wet,ADC,Absent,Dry,Control,Strain198,W18,404,98.7,502.7,4,8.25,88,KR,1,
Wet,ADN,Absent,Dry,Nitrogen,Strain199,W18,502,122.2,624.2,6,8.75,44,KR,,
Wet,ADN,Absent,Dry,Nitrogen,Strain200,W18,715,151.5,866.5,4,12.25,50,KR,,
Wet,ADN,Absent,Dry,Nitrogen,Strain201,W18,548,157.4,705.4,7,12.25,62,KR,,
Wet,PWC,Present,Wet,Control,Strain202,W18,,,,,,,,,Germition failure
Wet,PWC,Present,Wet,Control,Strain203,W18,102,15.8,117.8,4,6,64,KR,,
Wet,PWC,Present,Wet,Control,Strain204,W18,519,131.2,650.2,7,11.5,97,KR,,
Wet,PWN,Present,Wet,Nitrogen,Strain205,W18,297,73.5,370.5,4,8,86,KR,,
Wet,PWN,Present,Wet,Nitrogen,Strain206,W18,,,,,,,,,Germition failure
Wet,PDC,Present,Dry,Control,Strain207,W18,345,81.1,426.1,4,10.5,70,KR,,
Wet,PDC,Present,Dry,Control,Strain208,W18,321,108,429,4,10,70,KR,,
Wet,PDC,Present,Dry,Control,Strain209,W18,363,117.8,480.8,4,8.25,100,KR,,
Wet,PDC,Present,Dry,Control,Strain210,W18,539,104.1,643.1,6,13,135,KR,,
Wet,PDC,Present,Dry,Control,Strain211,W18,457,109.7,566.7,6,10.25,107,KR,,
Wet,PDN,Present,Dry,Nitrogen,Strain212,W18,341,73.1,414.1,4,8.5,203,KR,1,
Wet,AWC,Absent,Wet,Control,Strain213,W18,214,55.8,269.8,4,6.5,65,KR,,
Wet,AWC,Absent,Wet,Control,Strain214,W18,11,4.6,15.6,,,,,,Germition failure
Wet,AWC,Absent,Wet,Control,Strain215,W18,211,61.2,272.2,4,8,104,KR,,
Wet,AWN,Absent,Wet,Nitrogen,Strain216,W18,386,103.4,489.4,4,12.5,121,KR,,
Wet,AWN,Absent,Wet,Nitrogen,Strain217,W18,254,65.1,319.1,4,10.5,115,KR,,
Wet,AWN,Absent,Wet,Nitrogen,Strain218,W18,385,90,475,3,11.75,113,MMB,,
Wet,ADC,Absent,Dry,Control,Strain219,W18,158,57.3,215.3,3,11.75,44,MMB,,
Wet,ADC,Absent,Dry,Control,Strain220,W18,250,91.6,341.6,5,9.25,138,MMB,,
Wet,ADC,Absent,Dry,Control,Strain221,W18,338,127.8,465.8,4,9,44,MMB,,
Wet,ADN,Absent,Dry,Nitrogen,Strain222,W18,519,173.2,692.2,4,12,57,MMB,,
Wet,ADN,Absent,Dry,Nitrogen,Strain223,W18,269,71.9,340.9,3,12.5,36,MMB,1,
Wet,ADN,Absent,Dry,Nitrogen,Strain224,W18,476,217.1,693.1,5,10,102,MMB,,
Wet,PWC,Present,Wet,Control,Strain225,W18,122,55.4,177.4,4,8.75,85,MMB,,
Wet,PWC,Present,Wet,Control,Strain226,W18,494,165.1,659.1,6,11,71,MMB,,
Wet,PWC,Present,Wet,Control,Strain227,W18,593,158.5,751.5,6,12,47,MMB,,
Wet,PWN,Present,Wet,Nitrogen,Strain228,W18,562,214.2,776.2,4,11,68,MMB,,
Wet,PWN,Present,Wet,Nitrogen,Strain229,W18,657,182.1,839.1,4,12.25,76,MMB,,
Wet,PWN,Present,Wet,Nitrogen,Strain230,W18,104,51.7,155.7,4,10,60,MMB,,
Wet,PDC,Present,Dry,Control,Strain231,W18,695,171.1,866.1,11,12.75,73,MMB,,
Wet,PDN,Present,Dry,Nitrogen,Strain232,W18,535,194.9,729.9,5,12,102,MMB,,
Wet,AWC,Absent,Wet,Control,Strain233,W18,319,125.5,444.5,4,13.5,84,MMB,,
Wet,AWC,Absent,Wet,Control,Strain234,W18,458,118.7,576.7,4,15,48,MMB,,
Wet,AWN,Absent,Wet,Nitrogen,Strain235,W18,623,138.9,761.9,6,13.25,67,MMB,,
Wet,AWN,Absent,Wet,Nitrogen,Strain236,W18,235,98.5,333.5,3,9.25,76,MMB,,
Wet,AWN,Absent,Wet,Nitrogen,Strain237,W18,648,180.2,828.2,5,13.5,60,MMB,,
Wet,ADC,Absent,Dry,Control,Strain238,W18,759,284.8,1043.8,7,12.5,55,MMB,1,
Wet,ADC,Absent,Dry,Control,Strain239,W18,416,168.6,584.6,3,8,197,MMB,,
Wet,ADC,Absent,Dry,Control,Strain240,W18,546,164.7,710.7,4,11.5,49,MMB,,
Wet,ADN,Absent,Dry,Nitrogen,Strain241,W18,485,145.1,630.1,5,12.75,68,MMB,,
Wet,ADN,Absent,Dry,Nitrogen,Strain242,W18,592,257.8,849.8,7,13.25,161,MMB,,
Wet,ADN,Absent,Dry,Nitrogen,Strain243,W19,,,,,,,,,Germition failure
Wet,PWC,Present,Wet,Control,Strain244,W19,54,72.1,126.1,3,10.25,44,KR,,
Wet,PWC,Present,Wet,Control,Strain245,W19,,29.6,,3,5.75,182,KR,,Missing data
Wet,PWC,Present,Wet,Control,Strain246,W19,240,89.2,329.2,4,14.5,74,KR,,
Wet,PWN,Present,Wet,Nitrogen,Strain247,W19,330,112.9,442.9,5,14,66,KR,,
Wet,PWN,Present,Wet,Nitrogen,Strain248,W19,153,53.1,206.1,3,8,49,KR,,
Wet,PWN,Present,Wet,Nitrogen,Strain249,W19,140,68.8,208.8,4,7,113,KR,,
Wet,PDC,Present,Dry,Control,Strain250,W19,461,120.8,581.8,5,14.25,52,KR,,
Wet,PDC,Present,Dry,Control,Strain251,W19,309,113.9,422.9,4,14.25,41,KR,,
Wet,PDC,Present,Dry,Control,Strain252,W19,173,99.1,272.1,3,12,167,KR,,
Wet,PDC,Present,Dry,Control,Strain253,W19,514,137.7,651.7,3,13.25,57,KR,,
Wet,PDC,Present,Dry,Control,Strain254,W19,174,61.1,235.1,5,11.25,47,KR,,
Wet,PDN,Present,Dry,Nitrogen,Strain255,W19,401,102.5,503.5,5,14.25,46,KR,,
Wet,PDN,Present,Dry,Nitrogen,Strain256,W19,301,81.6,382.6,6,11.5,102,KR,,
Wet,PDN,Present,Dry,Nitrogen,Strain257,W19,402,133.3,535.3,4,9.5,106,KR,,
Wet,PDN,Present,Dry,Nitrogen,Strain258,W19,366,129.1,495.1,3,12.75,66,KR,,
Wet,AWC,Absent,Wet,Control,Strain259,W19,381,129.8,510.8,4,11.25,47,KR,,
Wet,AWC,Absent,Wet,Control,Strain260,W19,136,61.6,197.6,3,10,93,KR,,
Wet,AWC,Absent,Wet,Control,Strain261,W19,435,160.1,595.1,4,13.5,67,KR,,
Wet,AWN,Absent,Wet,Nitrogen,Strain262,W19,378,109.3,487.3,5,11.75,61,KR,,
Wet,AWN,Absent,Wet,Nitrogen,Strain263,W19,269,75,344,3,10.5,68,KR,,
Wet,AWN,Absent,Wet,Nitrogen,Strain264,W19,303,118.7,421.7,5,9.75,57,KR,,
Wet,ADC,Absent,Dry,Control,Strain265,W19,338,108.7,446.7,5,14.25,79,KR,,
Wet,ADC,Absent,Dry,Control,Strain266,W19,59,24,83,2,4.25,63,KR,,
Wet,ADC,Absent,Dry,Control,Strain267,W19,347,99.8,446.8,3,12,350,KR,,
Wet,ADN,Absent,Dry,Nitrogen,Strain268,W19,528,111.6,639.6,7,12.75,53,KR,,
Wet,ADN,Absent,Dry,Nitrogen,Strain269,W19,,,,,,,,,Germition failure
Wet,ADN,Absent,Dry,Nitrogen,Strain270,W19,365,109.3,474.3,7,8.25,35,KR,,
Wet,PWC,Present,Wet,Control,Strain271,W19,275,53.3,328.3,5,13.5,35,KR,,
Wet,PWC,Present,Wet,Control,Strain272,W19,330,96.6,426.6,5,15.5,47,KR,,
Wet,PWC,Present,Wet,Control,Strain273,W19,300,75.9,375.9,4,13.75,41,KR,,
Wet,PWN,Present,Wet,Nitrogen,Strain274,W19,370,105.6,475.6,6,11,50,KR,,
Wet,PWN,Present,Wet,Nitrogen,Strain275,W19,387,82.2,469.2,4,12.75,137,KR,,
Wet,PWN,Present,Wet,Nitrogen,Strain276,W19,128,59.9,187.9,2,7.5,68,KR,,
Wet,PDC,Present,Dry,Control,Strain277,W19,536,118.7,654.7,3,15.25,53,KR,,
Wet,PDN,Present,Dry,Nitrogen,Strain278,W19,429,142.6,571.6,4,13,73,KR,,
Wet,AWC,Absent,Wet,Control,Strain279,W19,255,70.1,325.1,4,9.25,107,KR,,
Wet,AWC,Absent,Wet,Control,Strain280,W19,286,68.5,354.5,4,12.5,54,KR,,
Wet,AWC,Absent,Wet,Control,Strain281,W19,344,60.7,404.7,5,14.5,46,KR,,
Wet,AWN,Absent,Wet,Nitrogen,Strain282,W19,418,131.3,549.3,8,10.5,51,KR,,
Wet,AWN,Absent,Wet,Nitrogen,Strain283,W19,508,111,619,7,13.25,108,KR,,
Wet,AWN,Absent,Wet,Nitrogen,Strain284,W19,444,116,560,4,11.5,151,KR,,
Wet,ADC,Absent,Dry,Control,Strain285,W19,192,55.5,247.5,3,7.25,87,KR,,
Wet,ADC,Absent,Dry,Control,Strain286,W19,216,58.6,274.6,3,12,89,KR,,
Wet,ADC,Absent,Dry,Control,Strain287,W19,230,101.5,331.5,3,7,69,KR,,
Wet,PWC,Present,Wet,Control,Strain288,W19,496,166.8,662.8,6,12.5,157,KR,,
Wet,PWC,Present,Wet,Control,Strain289,W19,323,99.2,422.2,4,16.5,52,KR,,
Wet,PWC,Present,Wet,Control,Strain290,W19,705,140.3,845.3,7,12.25,73,KR,,
Wet,PWN,Present,Wet,Nitrogen,Strain291,W19,354,99.8,453.8,3,11.25,70,KR,,
Wet,PWN,Present,Wet,Nitrogen,Strain292,W20,243,73.7,316.7,4,10.5,50,KR,,
Wet,PWN,Present,Wet,Nitrogen,Strain293,W20,226,45.2,271.2,2,6,73,KR,1,
Wet,AWC,Absent,Wet,Control,Strain294,W20,360,84.7,444.7,3,12.25,197,KR,,
Wet,AWC,Absent,Wet,Control,Strain295,W20,343,70.1,413.1,5,9.5,91,KR,,
Wet,AWC,Absent,Wet,Control,Strain296,W20,650,157.4,807.4,5,8.25,112,KR,,
Wet,AWN,Absent,Wet,Nitrogen,Strain297,W20,359,88.9,447.9,4,9.75,91,KR,,
Wet,AWN,Absent,Wet,Nitrogen,Strain298,W20,786,158.5,944.5,6,13.25,47,KR,,
Wet,ADC,Absent,Dry,Control,Strain299,W20,395,101.6,496.6,4,10,32,KR,,
Wet,ADC,Absent,Dry,Control,Strain300,W20,321,60.3,381.3,3,8.25,75,KR,,
Wet,ADN,Absent,Dry,Nitrogen,Strain301,W20,432,111.6,543.6,5,13,191,KR,,
Wet,ADN,Absent,Dry,Nitrogen,Strain302,W20,275,74.5,349.5,3,8,121,KR,,
Wet,ADN,Absent,Dry,Nitrogen,Strain303,W20,204,51.6,255.6,2,11.5,89,KR,1,
Wet,PWC,Present,Wet,Control,Strain304,W20,284,58.4,342.4,4,8.25,88,KR,,
Wet,PWC,Present,Wet,Control,Strain305,W20,402,122.5,524.5,4,9.25,105,KR,,
Wet,PWC,Present,Wet,Control,Strain306,W20,365,77.4,442.4,6,11.25,60,KR,,
Wet,PWN,Present,Wet,Nitrogen,Strain307,W20,153,33.5,186.5,3,8.25,91,KR,,
Wet,PWN,Present,Wet,Nitrogen,Strain308,W20,93,16.8,109.8,2,5,47,KR,,
Wet,PWN,Present,Wet,Nitrogen,Strain309,W20,591,132.9,723.9,6,9.5,141,KR,,
Wet,PDN,Present,Dry,Nitrogen,Strain310,W20,476,98.2,574.2,3,12,91,KR,,
Wet,PDN,Present,Dry,Nitrogen,Strain311,W20,389,94.8,483.8,4,8,47,KR,,
Wet,PDN,Present,Dry,Nitrogen,Strain312,W20,212,75,287,3,10.5,182,KR,,
Wet,AWC,Absent,Wet,Control,Strain313,W20,300,77.3,377.3,3,11.25,48,KR,,
Wet,AWC,Absent,Wet,Control,Strain314,W20,413,90.4,503.4,5,11.25,175,KR,,
Wet,AWC,Absent,Wet,Control,Strain315,W20,493,128.7,621.7,4,9.25,70,KR,,
Wet,AWC,Absent,Wet,Control,Strain316,W20,474,149.5,623.5,4,9.75,51,KR,,
Wet,AWN,Absent,Wet,Nitrogen,Strain317,W20,179,45.9,224.9,2,9.25,174,KR,,
Wet,AWN,Absent,Wet,Nitrogen,Strain318,W20,277,77.9,354.9,4,8,55,KR,,
Wet,AWN,Absent,Wet,Nitrogen,Strain319,W20,316,74,390,3,9.25,103,KR,,
Wet,ADC,Absent,Dry,Control,Strain320,W20,182,41.2,223.2,3,10,42,KR,,
